Timestamp,Method,Endpoint,Response Time (ms),Size (bytes)
"2024-06-25 20:34:44,395",PUT,/api/v1/userservice/users,382.8237500274554,243
"2024-06-25 20:34:44,430",GET,/api/v1/adminuserservice/users,455.0252080662176,235
"2024-06-25 20:34:44,430",GET,/api/v1/adminuserservice/users,455.80233400687575,235
"2024-06-25 20:34:44,434",GET,/api/v1/adminuserservice/users,459.5360840903595,235
"2024-06-25 20:34:44,565",GET,/api/v1/admintravelservice/admintravel,590.9526660107076,6490
"2024-06-25 20:34:44,565",GET,/api/v1/admintravelservice/admintravel,590.9086669562384,6490
"2024-06-25 20:34:44,566",GET,/api/v1/admintravelservice/admintravel,591.4523749379441,6490
"2024-06-25 20:34:45,072",GET,/api/v1/cancelservice/welcome,73.21212498936802,31
"2024-06-25 20:34:45,072",GET,/api/v1/preserveotherservice/welcome,64.04333293903619,38
"2024-06-25 20:34:45,072",GET,/api/v1/preserveotherservice/welcome,63.86900006327778,38
"2024-06-25 20:34:45,072",GET,/api/v1/seatservice/welcome,61.41845800448209,29
"2024-06-25 20:34:45,072",GET,/api/v1/preserveservice/welcome,63.62462497781962,33
"2024-06-25 20:34:45,073",GET,/api/v1/executeservice/welcome,70.52183302585036,32
"2024-06-25 20:34:45,074",GET,/api/v1/orderOtherService/orderOther,68.07425001170486,438
"2024-06-25 20:34:45,074",GET,/api/v1/preserveservice/welcome,64.95854200329632,33
"2024-06-25 20:34:45,080",GET,/api/v1/assuranceservice/assurances,93.59674993902445,63
"2024-06-25 20:34:45,081",GET,/api/v1/executeservice/welcome,77.74979097303003,32
"2024-06-25 20:34:45,081",GET,/api/v1/executeservice/welcome,78.28145893290639,32
"2024-06-25 20:34:45,081",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,75.42129198554903,233
"2024-06-25 20:34:45,081",GET,/api/v1/orderOtherService/orderOther,75.1586250262335,438
"2024-06-25 20:34:45,081",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,75.98462502937764,233
"2024-06-25 20:34:45,082",GET,/api/v1/cancelservice/welcome,84.44029197562486,31
"2024-06-25 20:34:45,082",GET,/api/v1/inside_pay_service/inside_payment/account,77.9226659797132,105
"2024-06-25 20:34:45,083",GET,/api/v1/seatservice/welcome,72.14137504342943,29
"2024-06-25 20:34:45,089",GET,/api/v1/inside_pay_service/inside_payment/account,84.75825004279613,105
"2024-06-25 20:34:45,090",GET,/api/v1/cancelservice/welcome,92.28824998717755,31
"2024-06-25 20:34:45,090",GET,/api/v1/basicservice/basic/beijing,102.903125109151,74
"2024-06-25 20:34:45,090",GET,/api/v1/basicservice/basic/hangzhou,92.95079205185175,74
"2024-06-25 20:34:45,094",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,93.14620797522366,66
"2024-06-25 20:34:45,096",POST,/api/v1/stationfoodservice/stationfoodstores,84.32079094927758,1858
"2024-06-25 20:34:45,099",GET,/api/v1/contactservice/contacts,97.1049580257386,459
"2024-06-25 20:34:45,099",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,97.5409159436822,66
"2024-06-25 20:34:45,099",GET,/api/v1/configservice/configs,100.56412499397993,191
"2024-06-25 20:34:45,103",GET,/api/v1/notifyservice/test_send_mq,98.44025003258139,4
"2024-06-25 20:34:45,104",GET,/api/v1/notifyservice/test_send_mq,98.8700829911977,4
"2024-06-25 20:34:45,108",GET,/api/v1/inside_pay_service/inside_payment/account,104.02012499980628,105
"2024-06-25 20:34:45,109",GET,/api/v1/travel2service/trips,93.4646250680089,1588
"2024-06-25 20:34:45,111",GET,/api/v1/basicservice/basic/beijing,121.1968749994412,74
"2024-06-25 20:34:45,112",GET,/api/v1/orderservice/order,106.46916704718024,1354
"2024-06-25 20:34:45,114",GET,/api/v1/fooddeliveryservice/orders/all,110.34883290994912,42
"2024-06-25 20:34:45,114",GET,/api/v1/foodservice/orders,110.04908301401883,43
"2024-06-25 20:34:45,119",POST,/api/v1/stationfoodservice/stationfoodstores,108.15233399625868,1858
"2024-06-25 20:34:45,119",GET,/api/v1/rebookservice/welcome,110.21212500054389,31
"2024-06-25 20:34:45,120",GET,/api/v1/configservice/configs,120.04108307883143,191
"2024-06-25 20:34:45,120",GET,/api/v1/configservice/configs,121.11100007314235,191
"2024-06-25 20:34:45,120",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,119.09862502943724,66
"2024-06-25 20:34:45,120",GET,/api/v1/rebookservice/welcome,110.93333305325359,31
"2024-06-25 20:34:45,127",GET,/api/v1/adminbasicservice/adminbasic/contacts,160.04174994304776,459
"2024-06-25 20:34:45,127",GET,/api/v1/adminbasicservice/adminbasic/contacts,159.92958296556026,459
"2024-06-25 20:34:45,127",GET,/api/v1/assuranceservice/assurances,140.87945804931223,63
"2024-06-25 20:34:45,127",GET,/api/v1/assuranceservice/assurances,141.25920902006328,63
"2024-06-25 20:34:45,127",GET,/api/v1/contactservice/contacts,125.26537501253188,459
"2024-06-25 20:34:45,127",GET,/api/v1/fooddeliveryservice/orders/all,124.19466697610915,42
"2024-06-25 20:34:45,127",GET,/api/v1/fooddeliveryservice/orders/all,124.43408300168812,42
"2024-06-25 20:34:45,127",GET,/api/v1/orderservice/order,121.01441703271121,1354
"2024-06-25 20:34:45,128",GET,/api/v1/trainservice/trains,112.86183295305818,843
"2024-06-25 20:34:45,128",GET,/api/v1/travel2service/trips,111.65291594807059,1588
"2024-06-25 20:34:45,128",GET,/api/v1/contactservice/contacts,125.74708298780024,459
"2024-06-25 20:34:45,131",GET,/api/v1/adminuserservice/users,144.97087500058115,235
"2024-06-25 20:34:45,131",GET,/api/v1/adminbasicservice/adminbasic/stations,158.57270802371204,120901
"2024-06-25 20:34:45,131",GET,/api/v1/securityservice/securityConfigs,120.51312497351319,283
"2024-06-25 20:34:45,132",GET,/api/v1/foodservice/orders,128.58637503813952,43
"2024-06-25 20:34:45,132",GET,/api/v1/travelservice/train_types/%7BtripId%7D,114.99054101295769,43
"2024-06-25 20:34:45,142",GET,/api/v1/adminbasicservice/adminbasic/contacts,176.13333300687373,459
"2024-06-25 20:34:45,142",GET,/api/v1/adminuserservice/users,157.2634580079466,235
"2024-06-25 20:34:45,142",GET,/api/v1/adminbasicservice/adminbasic/prices,168.4688749955967,1685
"2024-06-25 20:34:45,143",GET,/api/v1/adminuserservice/users,157.19499997794628,235
"2024-06-25 20:34:45,143",GET,/api/v1/paymentservice/payment,135.03208302427083,365
"2024-06-25 20:34:45,143",GET,/api/v1/travelservice/train_types/%7BtripId%7D,125.59129192959517,43
"2024-06-25 20:34:45,146",GET,/api/v1/adminrouteservice/adminroute,162.60270902421325,1703
"2024-06-25 20:34:45,146",GET,/api/v1/adminbasicservice/adminbasic/prices,172.56654100492597,1685
"2024-06-25 20:34:45,146",GET,/api/v1/foodservice/orders,142.3009999562055,43
"2024-06-25 20:34:45,146",GET,/api/v1/paymentservice/payment,138.66524992045015,365
"2024-06-25 20:34:45,146",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,139.29495797492564,48
"2024-06-25 20:34:45,146",GET,/api/v1/trainfoodservice/trainfoods,133.49899998866022,1011
"2024-06-25 20:34:45,147",GET,/api/v1/waitorderservice/orders,126.59712508320808,44
"2024-06-25 20:34:45,147",GET,/api/v1/priceservice/prices,138.24429106898606,1685
"2024-06-25 20:34:45,148",GET,/api/v1/waitorderservice/orders,128.03649995476007,44
"2024-06-25 20:34:45,149",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,141.56554103828967,48
"2024-06-25 20:34:45,149",GET,/api/v1/securityservice/securityConfigs,137.9028329392895,283
"2024-06-25 20:34:45,149",GET,/api/v1/trainfoodservice/trainfoods,137.1503749396652,1011
"2024-06-25 20:34:45,156",GET,/api/v1/adminbasicservice/adminbasic/prices,182.8019170789048,1685
"2024-06-25 20:34:45,156",GET,/api/v1/priceservice/prices,146.96633396670222,1685
"2024-06-25 20:34:45,156",GET,/api/v1/trainservice/trains,142.16599997598678,843
"2024-06-25 20:34:45,156",GET,/api/v1/adminorderservice/adminorder,181.56608298886567,1871
"2024-06-25 20:34:45,157",GET,/api/v1/adminorderservice/adminorder,180.73383392766118,1871
"2024-06-25 20:34:45,158",GET,/api/v1/adminorderservice/adminorder,182.42058309260756,1871
"2024-06-25 20:34:45,161",GET,/api/v1/adminbasicservice/adminbasic/stations,193.56795900966972,120901
"2024-06-25 20:34:45,175",GET,/api/v1/adminbasicservice/adminbasic/stations,207.2778329020366,120901
"2024-06-25 20:34:45,252",GET,/api/v1/routeservice/routes,242.14745801873505,1703
"2024-06-25 20:34:45,259",GET,/api/v1/routeservice/routes,249.12637507077307,1703
"2024-06-25 20:34:45,260",GET,/api/v1/adminrouteservice/adminroute,283.2133750198409,1703
"2024-06-25 20:34:45,280",GET,/api/v1/adminrouteservice/adminroute,302.9454580973834,1703
"2024-06-25 20:34:45,296",POST,/api/v1/travelplanservice/travelPlan/cheapest,279.11845897324383,44
"2024-06-25 20:34:45,308",POST,/api/v1/travelplanservice/travelPlan/cheapest,291.56845808029175,44
"2024-06-25 20:34:45,312",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,302.26720904465765,38
"2024-06-25 20:34:45,312",PUT,/api/v1/userservice/users,293.1198750156909,243
"2024-06-25 20:34:45,327",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,317.40504200570285,38
"2024-06-25 20:34:45,339",PUT,/api/v1/userservice/users,320.15554199460894,243
"2024-06-25 20:34:45,503",GET,/api/v1/admintravelservice/admintravel,518.8759999582544,6490
"2024-06-25 20:34:45,505",GET,/api/v1/admintravelservice/admintravel,520.4622499877587,6490
"2024-06-25 20:34:45,508",GET,/api/v1/admintravelservice/admintravel,523.2854590285569,6490
"2024-06-25 20:34:46,063",GET,/api/v1/executeservice/welcome,74.9171250499785,32
"2024-06-25 20:34:46,063",GET,/api/v1/executeservice/welcome,76.26762508880347,32
"2024-06-25 20:34:46,064",GET,/api/v1/configservice/configs,80.03687509335577,191
"2024-06-25 20:34:46,070",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,84.93849996011704,66
"2024-06-25 20:34:46,070",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,84.78575001936406,66
"2024-06-25 20:34:46,071",GET,/api/v1/contactservice/contacts,84.51004198286682,459
"2024-06-25 20:34:46,074",GET,/api/v1/contactservice/contacts,88.21808302309364,459
"2024-06-25 20:34:46,074",GET,/api/v1/contactservice/contacts,88.12750002834946,459
"2024-06-25 20:34:46,075",GET,/api/v1/configservice/configs,90.85354197304696,191
"2024-06-25 20:34:46,081",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,95.51249991636723,66
"2024-06-25 20:34:46,088",GET,/api/v1/executeservice/welcome,100.91116698458791,32
"2024-06-25 20:34:46,088",GET,/api/v1/preserveservice/welcome,57.65708407852799,33
"2024-06-25 20:34:46,089",GET,/api/v1/preserveservice/welcome,57.76483297813684,33
"2024-06-25 20:34:46,097",GET,/api/v1/adminbasicservice/adminbasic/contacts,123.12645802740008,459
"2024-06-25 20:34:46,097",GET,/api/v1/preserveotherservice/welcome,101.33204201702029,38
"2024-06-25 20:34:46,097",GET,/api/v1/seatservice/welcome,64.33395796921104,29
"2024-06-25 20:34:46,097",GET,/api/v1/configservice/configs,113.2772919954732,191
"2024-06-25 20:34:46,104",GET,/api/v1/cancelservice/welcome,120.9520420525223,31
"2024-06-25 20:34:46,105",POST,/api/v1/stationfoodservice/stationfoodstores,71.37925003189594,1858
"2024-06-25 20:34:46,105",GET,/api/v1/seatservice/welcome,72.12187501136214,29
"2024-06-25 20:34:46,107",GET,/api/v1/rebookservice/welcome,75.51933301147074,31
"2024-06-25 20:34:46,107",GET,/api/v1/preserveotherservice/welcome,111.4605829352513,38
"2024-06-25 20:34:46,107",GET,/api/v1/trainservice/trains,72.85420910920948,843
"2024-06-25 20:34:46,116",GET,/api/v1/cancelservice/welcome,133.42545798514038,31
"2024-06-25 20:34:46,117",GET,/api/v1/cancelservice/welcome,133.0404169857502,31
"2024-06-25 20:34:46,117",GET,/api/v1/fooddeliveryservice/orders/all,127.66383402049541,42
"2024-06-25 20:34:46,117",GET,/api/v1/trainservice/trains,82.3068330064416,843
"2024-06-25 20:34:46,117",GET,/api/v1/rebookservice/welcome,85.62579203862697,31
"2024-06-25 20:34:46,133",GET,/api/v1/securityservice/securityConfigs,99.76316604297608,283
"2024-06-25 20:34:46,145",GET,/api/v1/travelservice/train_types/%7BtripId%7D,109.88879203796387,43
"2024-06-25 20:34:46,147",GET,/api/v1/routeservice/routes,114.21733302995563,1703
"2024-06-25 20:34:46,148",GET,/api/v1/priceservice/prices,116.7842090362683,1685
"2024-06-25 20:34:46,151",GET,/api/v1/waitorderservice/orders,114.6771248895675,44
"2024-06-25 20:34:46,154",GET,/api/v1/adminbasicservice/adminbasic/prices,178.29779209569097,1685
"2024-06-25 20:34:46,157",GET,/api/v1/foodservice/orders,166.72049998305738,43
"2024-06-25 20:34:46,188",GET,/api/v1/adminuserservice/users,206.37233299203217,235
"2024-06-25 20:34:46,188",GET,/api/v1/adminbasicservice/adminbasic/prices,211.88283304218203,1685
"2024-06-25 20:34:46,188",GET,/api/v1/foodservice/orders,198.46937502734363,43
"2024-06-25 20:34:46,188",GET,/api/v1/assuranceservice/assurances,206.05362497735769,63
"2024-06-25 20:34:46,188",GET,/api/v1/basicservice/basic/beijing,205.9047499205917,74
"2024-06-25 20:34:46,188",GET,/api/v1/notifyservice/test_send_mq,196.35062501765788,4
"2024-06-25 20:34:46,188",GET,/api/v1/inside_pay_service/inside_payment/account,197.30704196263105,105
"2024-06-25 20:34:46,188",GET,/api/v1/fooddeliveryservice/orders/all,199.99908399768174,42
"2024-06-25 20:34:46,188",GET,/api/v1/foodservice/orders,199.08562500495464,43
"2024-06-25 20:34:46,188",GET,/api/v1/inside_pay_service/inside_payment/account,197.79712497256696,105
"2024-06-25 20:34:46,188",GET,/api/v1/fooddeliveryservice/orders/all,200.4959579790011,42
"2024-06-25 20:34:46,189",GET,/api/v1/notifyservice/test_send_mq,196.9292500289157,4
"2024-06-25 20:34:46,189",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,195.2333750668913,233
"2024-06-25 20:34:46,189",GET,/api/v1/waitorderservice/orders,152.34954201150686,44
"2024-06-25 20:34:46,189",GET,/api/v1/trainfoodservice/trainfoods,154.6182909514755,1011
"2024-06-25 20:34:46,189",GET,/api/v1/orderOtherService/orderOther,194.98337502591312,438
"2024-06-25 20:34:46,189",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,196.64387498050928,233
"2024-06-25 20:34:46,189",GET,/api/v1/securityservice/securityConfigs,155.86529194843024,283
"2024-06-25 20:34:46,189",GET,/api/v1/travel2service/trips,154.3293340364471,1588
"2024-06-25 20:34:46,189",GET,/api/v1/trainfoodservice/trainfoods,155.10341699700803,1011
"2024-06-25 20:34:46,190",GET,/api/v1/adminuserservice/users,209.3071659328416,235
"2024-06-25 20:34:46,190",GET,/api/v1/adminrouteservice/adminroute,210.16754198353738,1703
"2024-06-25 20:34:46,190",GET,/api/v1/adminuserservice/users,209.2735420446843,235
"2024-06-25 20:34:46,190",GET,/api/v1/assuranceservice/assurances,208.8448751019314,63
"2024-06-25 20:34:46,191",GET,/api/v1/basicservice/basic/xuzhou,207.75354199577123,74
"2024-06-25 20:34:46,191",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,195.99958299659193,48
"2024-06-25 20:34:46,191",POST,/api/v1/stationfoodservice/stationfoodstores,156.96699998807162,1858
"2024-06-25 20:34:46,191",GET,/api/v1/routeservice/routes,158.71008299291134,1703
"2024-06-25 20:34:46,191",GET,/api/v1/paymentservice/payment,195.98141696769744,365
"2024-06-25 20:34:46,191",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,196.483250008896,48
"2024-06-25 20:34:46,191",GET,/api/v1/priceservice/prices,160.1288749370724,1685
"2024-06-25 20:34:46,194",GET,/api/v1/assuranceservice/assurances,212.3386668972671,63
"2024-06-25 20:34:46,194",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,162.22029109485447,38
"2024-06-25 20:34:46,194",GET,/api/v1/inside_pay_service/inside_payment/account,203.20999994874,105
"2024-06-25 20:34:46,195",GET,/api/v1/travelservice/train_types/%7BtripId%7D,158.9619159931317,43
"2024-06-25 20:34:46,195",POST,/api/v1/travelplanservice/travelPlan/cheapest,160.2145410142839,44
"2024-06-25 20:34:46,199",GET,/api/v1/orderservice/order,205.2990000229329,1354
"2024-06-25 20:34:46,201",GET,/api/v1/orderOtherService/orderOther,207.12879195343703,438
"2024-06-25 20:34:46,224",GET,/api/v1/orderservice/order,229.73229107446969,1354
"2024-06-25 20:34:46,227",GET,/api/v1/adminbasicservice/adminbasic/prices,251.00358296185732,1685
"2024-06-25 20:34:46,229",GET,/api/v1/adminorderservice/adminorder,249.5482909725979,1871
"2024-06-25 20:34:46,229",GET,/api/v1/adminorderservice/adminorder,251.14483409561217,1871
"2024-06-25 20:34:46,229",GET,/api/v1/adminrouteservice/adminroute,249.02624997776002,1703
"2024-06-25 20:34:46,229",GET,/api/v1/paymentservice/payment,234.148666029796,365
"2024-06-25 20:34:46,229",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,197.48670898843557,38
"2024-06-25 20:34:46,230",GET,/api/v1/adminbasicservice/adminbasic/stations,254.97212493792176,120901
"2024-06-25 20:34:46,233",GET,/api/v1/adminrouteservice/adminroute,252.9982919804752,1703
"2024-06-25 20:34:46,233",POST,/api/v1/travelplanservice/travelPlan/cheapest,197.72983307484537,44
"2024-06-25 20:34:46,242",GET,/api/v1/adminbasicservice/adminbasic/contacts,274.5049169752747,459
"2024-06-25 20:34:46,242",GET,/api/v1/adminbasicservice/adminbasic/contacts,267.5931249978021,459
"2024-06-25 20:34:46,242",GET,/api/v1/adminbasicservice/adminbasic/stations,267.04837509896606,120901
"2024-06-25 20:34:46,243",GET,/api/v1/travel2service/trips,208.24750000610948,1588
"2024-06-25 20:34:46,244",GET,/api/v1/basicservice/basic/xuzhou,261.909042019397,74
"2024-06-25 20:34:46,249",GET,/api/v1/adminbasicservice/adminbasic/stations,273.9138340111822,120901
"2024-06-25 20:34:46,249",GET,/api/v1/adminorderservice/adminorder,272.8680419968441,1871
"2024-06-25 20:34:46,275",PUT,/api/v1/userservice/users,239.20816590543836,243
"2024-06-25 20:34:46,293",PUT,/api/v1/userservice/users,257.1413329569623,243
"2024-06-25 20:34:46,392",GET,/api/v1/admintravelservice/admintravel,410.93916702084243,6490
"2024-06-25 20:34:46,395",GET,/api/v1/admintravelservice/admintravel,414.302833029069,6490
"2024-06-25 20:34:46,438",GET,/api/v1/admintravelservice/admintravel,457.03349995892495,6490
"2024-06-25 20:34:47,037",GET,/api/v1/cancelservice/welcome,55.04450004082173,31
"2024-06-25 20:34:47,038",GET,/api/v1/preserveotherservice/welcome,34.555249963887036,38
"2024-06-25 20:34:47,046",GET,/api/v1/cancelservice/welcome,64.51295805163682,31
"2024-06-25 20:34:47,047",GET,/api/v1/cancelservice/welcome,64.53904102090746,31
"2024-06-25 20:34:47,060",GET,/api/v1/securityservice/securityConfigs,52.092415979132056,283
"2024-06-25 20:34:47,062",GET,/api/v1/preserveotherservice/welcome,58.57341701630503,38
"2024-06-25 20:34:47,100",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,115.00829202122986,66
"2024-06-25 20:34:47,100",GET,/api/v1/trainservice/trains,91.039500082843,843
"2024-06-25 20:34:47,111",GET,/api/v1/executeservice/welcome,115.19708309788257,32
"2024-06-25 20:34:47,113",GET,/api/v1/trainservice/trains,103.440583916381,843
"2024-06-25 20:34:47,113",GET,/api/v1/securityservice/securityConfigs,105.72837491054088,283
"2024-06-25 20:34:47,113",GET,/api/v1/preserveservice/welcome,109.5543340779841,33
"2024-06-25 20:34:47,114",GET,/api/v1/trainfoodservice/trainfoods,104.83870899770409,1011
"2024-06-25 20:34:47,118",GET,/api/v1/contactservice/contacts,125.97279204055667,459
"2024-06-25 20:34:47,118",GET,/api/v1/inside_pay_service/inside_payment/account,120.13133405707777,105
"2024-06-25 20:34:47,120",GET,/api/v1/seatservice/welcome,112.36991605255753,29
"2024-06-25 20:34:47,123",GET,/api/v1/assuranceservice/assurances,142.54825003445148,63
"2024-06-25 20:34:47,123",GET,/api/v1/assuranceservice/assurances,142.30408298317343,63
"2024-06-25 20:34:47,123",GET,/api/v1/executeservice/welcome,128.2332909759134,32
"2024-06-25 20:34:47,123",GET,/api/v1/rebookservice/welcome,117.99412500113249,31
"2024-06-25 20:34:47,123",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,123.63691697828472,233
"2024-06-25 20:34:47,124",GET,/api/v1/trainfoodservice/trainfoods,114.50587504077703,1011
"2024-06-25 20:34:47,124",GET,/api/v1/orderOtherService/orderOther,123.17541695665568,438
"2024-06-25 20:34:47,124",GET,/api/v1/rebookservice/welcome,118.30837500747293,31
"2024-06-25 20:34:47,124",GET,/api/v1/preserveservice/welcome,120.42154092341661,33
"2024-06-25 20:34:47,125",GET,/api/v1/inside_pay_service/inside_payment/account,127.3199999704957,105
"2024-06-25 20:34:47,127",GET,/api/v1/seatservice/welcome,119.89220906980336,29
"2024-06-25 20:34:47,134",GET,/api/v1/notifyservice/test_send_mq,135.21274994127452,4
"2024-06-25 20:34:47,135",GET,/api/v1/orderOtherService/orderOther/2013-08-09/1,135.4787499876693,233
"2024-06-25 20:34:47,136",GET,/api/v1/travel2service/trips,125.98183297086507,1588
"2024-06-25 20:34:47,137",GET,/api/v1/contactservice/contacts,150.02408297732472,459
"2024-06-25 20:34:47,137",GET,/api/v1/paymentservice/payment,134.75304190069437,365
"2024-06-25 20:34:47,137",GET,/api/v1/executeservice/welcome,143.07524997275323,32
"2024-06-25 20:34:47,140",GET,/api/v1/notifyservice/test_send_mq,140.63391706440598,4
"2024-06-25 20:34:47,140",GET,/api/v1/inside_pay_service/inside_payment/account,141.92316704429686,105
"2024-06-25 20:34:47,153",GET,/api/v1/foodservice/orders,155.52104089874774,43
"2024-06-25 20:34:47,153",GET,/api/v1/foodservice/orders,155.5872920434922,43
"2024-06-25 20:34:47,153",GET,/api/v1/fooddeliveryservice/orders/all,156.44795901607722,42
"2024-06-25 20:34:47,154",POST,/api/v1/stationfoodservice/stationfoodstores,145.48187504988164,1858
"2024-06-25 20:34:47,154",GET,/api/v1/orderOtherService/orderOther,153.5135000012815,438
"2024-06-25 20:34:47,154",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,151.87879209406674,48
"2024-06-25 20:34:47,154",GET,/api/v1/priceservice/prices,149.68512498307973,1685
"2024-06-25 20:34:47,157",GET,/api/v1/basicservice/basic/hangzhou,175.44037499465048,74
"2024-06-25 20:34:47,162",GET,/api/v1/basicservice/basic/xuzhou,180.321458959952,74
"2024-06-25 20:34:47,163",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,179.0694169467315,66
"2024-06-25 20:34:47,164",GET,/api/v1/priceservice/prices,159.8893339978531,1685
"2024-06-25 20:34:47,164",GET,/api/v1/adminbasicservice/adminbasic/contacts,193.79704096354544,459
"2024-06-25 20:34:47,164",GET,/api/v1/adminbasicservice/adminbasic/prices,191.3009159034118,1685
"2024-06-25 20:34:47,167",GET,/api/v1/adminbasicservice/adminbasic/contacts,198.66745895706117,459
"2024-06-25 20:34:47,168",GET,/api/v1/configservice/configs,185.0042080041021,191
"2024-06-25 20:34:47,168",GET,/api/v1/orderservice/order,166.7803330346942,1354
"2024-06-25 20:34:47,170",GET,/api/v1/configservice/configs,187.70737492013723,191
"2024-06-25 20:34:47,170",GET,/api/v1/waitorderservice/orders,158.3732080180198,44
"2024-06-25 20:34:47,173",GET,/api/v1/fooddeliveryservice/orders/all,175.7985419826582,42
"2024-06-25 20:34:47,176",GET,/api/v1/adminbasicservice/adminbasic/prices,201.01775007788092,1685
"2024-06-25 20:34:47,176",GET,/api/v1/paymentservice/payment,173.10524999629706,365
"2024-06-25 20:34:47,181",GET,/api/v1/adminbasicservice/adminbasic/prices,207.470583030954,1685
"2024-06-25 20:34:47,181",GET,/api/v1/travelservice/train_types/%7BtripId%7D,170.29441602062434,43
"2024-06-25 20:34:47,189",GET,/api/v1/adminuserservice/users,208.73620791826397,235
"2024-06-25 20:34:47,189",GET,/api/v1/adminbasicservice/adminbasic/contacts,217.63316600117832,459
"2024-06-25 20:34:47,189",GET,/api/v1/assuranceservice/assurances,208.62854202277958,63
"2024-06-25 20:34:47,189",GET,/api/v1/adminuserservice/users,209.26500007044524,235
"2024-06-25 20:34:47,189",GET,/api/v1/foodservice/orders,191.6017500916496,43
"2024-06-25 20:34:47,189",GET,/api/v1/fooddeliveryservice/orders/all,192.7082499023527,42
"2024-06-25 20:34:47,189",GET,/api/v1/orderservice/order/9bb0ac3e-b305-4929-84a9-2dfac9de3471,187.38633301109076,48
"2024-06-25 20:34:47,189",GET,/api/v1/orderservice/order,187.94829200487584,1354
"2024-06-25 20:34:47,189",GET,/api/v1/travel2service/trips,179.5847499743104,1588
"2024-06-25 20:34:47,189",POST,/api/v1/stationfoodservice/stationfoodstores,180.8369579957798,1858
"2024-06-25 20:34:47,189",GET,/api/v1/travelservice/train_types/%7BtripId%7D,178.843458998017,43
"2024-06-25 20:34:47,190",GET,/api/v1/basicservice/basic/xuzhou,209.15012492332608,74
"2024-06-25 20:34:47,190",GET,/api/v1/contactservice/contacts,196.8922910746187,459
"2024-06-25 20:34:47,190",GET,/api/v1/waitorderservice/orders,178.67175000719726,44
"2024-06-25 20:34:47,212",GET,/api/v1/adminuserservice/users,233.0786659149453,235
"2024-06-25 20:34:47,213",GET,/api/v1/adminbasicservice/adminbasic/stations,240.85741606540978,120901
"2024-06-25 20:34:47,214",GET,/api/v1/adminorderservice/adminorder,239.11349999252707,1871
"2024-06-25 20:34:47,214",GET,/api/v1/adminorderservice/adminorder,239.06504199840128,1871
"2024-06-25 20:34:47,215",GET,/api/v1/consignservice/consigns/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,228.50929200649261,66
"2024-06-25 20:34:47,217",GET,/api/v1/routeservice/routes,210.5534579604864,1703
"2024-06-25 20:34:47,217",GET,/api/v1/configservice/configs,234.47483300697058,191
"2024-06-25 20:34:47,217",GET,/api/v1/adminrouteservice/adminroute,241.93758401088417,1703
"2024-06-25 20:34:47,218",GET,/api/v1/adminrouteservice/adminroute,239.24404196441174,1703
"2024-06-25 20:34:47,218",GET,/api/v1/adminorderservice/adminorder,243.00775001756847,1871
"2024-06-25 20:34:47,218",GET,/api/v1/adminrouteservice/adminroute,242.1870840480551,1703
"2024-06-25 20:34:47,222",GET,/api/v1/routeservice/routes,216.00216696970165,1703
"2024-06-25 20:34:47,298",PUT,/api/v1/userservice/users,286.3673750543967,243
"2024-06-25 20:34:47,322",POST,/api/v1/travelplanservice/travelPlan/cheapest,311.8650419637561,44
"2024-06-25 20:34:47,322",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,315.9872500691563,38
"2024-06-25 20:34:47,324",POST,/api/v1/routeplanservice/routePlan/cheapestRoute,318.29808303155005,38
"2024-06-25 20:34:47,324",POST,/api/v1/travelplanservice/travelPlan/cheapest,314.1462500207126,44
